UnitNo,Region,RegionCode,NonUtcBU,NonUtcBUCode,BU,BUCode,LocationCode,ProductLine,SAMClassCode,SAMClass,RevenueStatus,Make,Model,ModelYear,EngineModel,VIN,OdometerMiles,TermOutDate,NBV,BookLife,Age,CustomerNo,CustomerName,RatedMargin12Mo,ActualMargin12Mo,RatedMiles12Mo,ActualMiles12Mo,FinalMVAType,MVATurnInDate,MVAFinalApproval,MVAApprovalDate,EndBillDate,AccountingStatus,OSECondition,OSEStatus,DispConditionCode,DepositDate,DepositStatus,LTDMargin,LTDMiles,Modified,Created,Action,UTCAcceptedDate,UTCAcceptedLoc,DeprAmount,UTCAcceptedPL,OSCost,DeId,GoNoGo,IsRR
148604,WEST REGION,3488,GREAT PLAINS CBU,3139,GREAT PLAINS CBU,3139,284,RPM,30,Truck >=8K <= 16K GVW,NYE    ,ISUZ,NPR                           ,2015,4HEIX,JALC4W163F7K00179,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
148616,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,30,Truck >=8K <= 16K GVW,NYE    ,ISUZ,NPR                           ,2013,NULL,54DC4W1B6DS801901,118810,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-50900,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
148617,CENTRAL REGION,3472,INDY GRND RAPIDS CBU,3057,INDY GRND RAPIDS CBU,3057,1592,RPM,30,Truck >=8K <= 16K GVW,NYE    ,ISUZ,NPR                           ,2015,4HEIX,JALC4W166F7K00533,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-1700,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
148618,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,30,Truck >=8K <= 16K GVW,NYE    ,ISUZ,NPR                           ,2014,4HEIX,JALC4W166E7000377,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
148621,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,30,Truck >=8K <= 16K GVW,NLE    ,ISUZ,NPR HD                        ,2014,4HEIX,JALC4W162E7000375,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
148626,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,30,Truck >=8K <= 16K GVW,NYE    ,ISUZ,NPR                           ,2015,5.7,54DC4W1B4FS801673,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
148627,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,30,Truck >=8K <= 16K GVW,NYE    ,ISUZ,NPR HD                        ,2014,4HEIX,JALC4W160E7000536,105754,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
148628,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,30,Truck >=8K <= 16K GVW,NYE    ,ISUZ,NPR                           ,2013,5.7,54DC4W1B1DS802681,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-600,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
148629,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,2193,RPM,30,Truck >=8K <= 16K GVW,NYE    ,ISUZ,NPR                           ,2015,4HEIX,JALC4W163F7K00134,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
148633,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,271,RPM,30,Truck >=8K <= 16K GVW,NYE    ,ISUZ,NPR                           ,2015,4HEIX,JALC4W168F7K00579,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-4500,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
148635,FMS EAST REGION,3450,FLORIDA CBU,3343,FLORIDA CBU,3343,701,RPM,30,Truck >=8K <= 16K GVW,NYE    ,ISUZ,NPR                           ,2015,4HEIX,JALC4W16XF7K00244,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,35500,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
148637,WEST REGION,3488,SOUTHERN PLAINS CBU,3112,SOUTHERN PLAINS CBU,3112,273,RPM,30,Truck >=8K <= 16K GVW,NYE    ,ISUZ,NPR                           ,2015,4HEIX,JALC4W160F7K00527,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
148647,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,1139,RPM,30,Truck >=8K <= 16K GVW,NYE    ,ISUZ,NPR                           ,2015,4HEIX,JALC4W164F7K00532,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
148648,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:23.6,00:49.2,U,00:00.0,NULL,0,NULL,NULL,NULL,NULL,NULL
148649,CENTRAL REGION,3472,UPPER MID WEST CBU,3076,UPPER MID WEST CBU,3076,207,RPM,30,Truck >=8K <= 16K GVW,NYE    ,ISUZ,NPR HD                        ,2013,5.7,54DC4W1C8DS802721,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
148721,UTC WEST REGION,3402,UTC WEST REGION,3402,UTC WEST REGION,3402,2408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:23.6,02:38.5,U,00:00.0,NULL,0,NULL,NULL,NULL,NULL,NULL
148730,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,MITS,FUSO                          ,2015,4/4P10 161/3500,JL6BNG1A5FK005337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:24.7,02:13.3,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
148755,RVS INTRNL FLEET VS,5349,RVS UTC WEST RGN FAM,3262,RVS UTC WEST FLEET,3408,3408,OFFL,30,Truck >=8K <= 16K GVW,NULL,MITS,FUSO                          ,2015,NULL,JL6BNG1A4FK005314,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:24.7,01:26.3,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
148799,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,50,Truck >16K <=26K GVW <=20 ft,NULL,MITS,FUSO                          ,2013,4/4P10 161/3500,JL6CRK1A0DK000751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:24.7,01:26.3,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
148886,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,01:32.9,00:15.6,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
148907,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,MITS,FUSO                          ,2014,4/4P10 161/3500,JL6CRK1A1EK000839,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:24.7,02:13.3,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
148936,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,28:16.4,00:38.3,U,00:00.0,3408,NULL,NULL,NULL,NULL,NULL,NULL
149017,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,50,Truck >16K <=26K GVW <=20 ft,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,01:32.9,00:34.0,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149033,RVS INTRNL FLEET VS,5349,RVS UTC WEST FLEET,3408,RVS UTC WEST FLEET,3408,3408,OFFL,50,Truck >16K <=26K GVW <=20 ft,NULL,MITS,FUSO                          ,2013,4/4P10 161/3500,JL6CRK1A9DK000179,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,28:16.4,18:54.5,U,00:00.0,1579,NULL,NULL,NULL,NULL,NULL,NULL
149108,RVS INTRNL FLEET VS,5349,RVS UTC WEST RGN FAM,3262,RVS UTC WEST FLEET,3408,3408,OFFL,50,Truck >16K <=26K GVW <=20 ft,NULL,MITS,FUSO                          ,2014,NULL,JL6CRK1A3EK000065,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:24.7,01:26.3,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149138,RVS INTRNL FLEET VS,5349,RVS UTC WEST RGN FAM,3262,RVS UTC WEST FLEET,3408,3408,OFFL,50,Truck >16K <=26K GVW <=20 ft,NULL,MITS,FUSO                          ,2013,4/4P10 161/3500,JL6CRK1A5DK001328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,27:39.3,01:52.6,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149159,RVS INTRNL FLEET VS,5349,RVS UTC WEST RGN FAM,3262,RVS UTC WEST FLEET,3408,3408,OFFL,50,Truck >16K <=26K GVW <=20 ft,NULL,MITS,FUSO                          ,2015,NULL,JL6CRK1A4FK000402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:24.7,01:26.3,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149177,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,50,Truck >16K <=26K GVW <=20 ft,NULL,MITS,FUSO                          ,2013,4/4P10 161/3500,JL6CRK1A0DK001236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:24.7,01:26.3,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149232,RVS INTRNL FLEET VS,5349,RVS UTC WEST FLEET,3408,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,STRL,LT7500                        ,2004,CAT3126 300/2200,2FZHATAK74AM28422,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,28:16.4,18:54.5,U,00:00.0,1579,NULL,NULL,NULL,NULL,NULL,NULL
149239,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,01:32.9,00:34.0,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149266,RVS UTC WEST REGION,3452,UTC WEST REGION,3402,RVS UTC WEST RGN FAM,3262,2768,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,01:32.9,00:34.0,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149283,RVS UTC WEST REGION,3452,UTC WEST REGION,3402,RVS UTC WEST RGN FAM,3262,2768,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:07.8,00:34.0,U,00:00.0,NULL,0,NULL,NULL,NULL,NULL,NULL
149285,RVS INTRNL FLEET VS,5349,RVS UTC WEST RGN FAM,3262,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,STRL,LT7500                        ,2004,CAT3126 300/2200,2FZHATAKX4AM28396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,27:39.3,01:52.6,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149303,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:23.6,00:49.2,U,00:00.0,NULL,0,NULL,NULL,NULL,NULL,NULL
149327,RVS UTC CENTRAL RGN,3453,RVS UTC CNTRL RG FAM,3224,RVS UTC CNTRL RG FAM,3224,2438,OFFL,140,T/A Tractor,NULL,STRL,AT9500                        ,2007,UNKNOWN,2FWJA3CV47AW81434,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,8/19/2019 0:00,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,04:49.7,00:46.7,D,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149344,CENTRAL REGION,3472,MID SOUTH CBU,3092,MID SOUTH CBU,3092,1586,RPM,140,T/A Tractor,NYE    ,STRL,AT9500                        ,2007,UNKNOWN,2FWJA3CVX7AX39045,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
149347,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,175,Unidentifiable Tractor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:07.8,00:47.4,U,00:00.0,1579,0,NULL,NULL,NULL,NULL,NULL
149348,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,2672,RPM,140,T/A Tractor,NYE    ,STRL,AT9500                        ,2007,UNKNOWN,2FWJA3CV17AX39029,22,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
149360,RVS UTC CENTRAL RGN,3453,RVS UTC CNTRL RG FAM,3224,RVS UTC CNTRL RG FAM,3224,2438,OFFL,140,T/A Tractor,NULL,STRL,AT9500                        ,2007,UNKNOWN,2FWJA3CV07AW81446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,8/19/2019 0:00,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,04:49.7,00:46.7,D,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149361,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,175,Unidentifiable Tractor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,28:16.4,00:38.3,U,00:00.0,1579,NULL,NULL,NULL,NULL,NULL,NULL
149385,CENTRAL REGION,3472,MID SOUTH CBU,3092,MID SOUTH CBU,3092,1540,RPM,140,T/A Tractor,NYE    ,STRL,AT9500                        ,2007,UNKNOWN,2FWJA3CV87AW81470,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
149420,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,983,RPM,140,T/A Tractor,EARNING,STRL,AT9500                        ,2007,UNKNOWN,2FWJA3CV17AW81486,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
149428,WEST REGION,3488,GREAT PLAINS CBU,3139,GREAT PLAINS CBU,3139,284,RPM,140,T/A Tractor,NYE    ,STRL,AT9500                        ,2007,UNKNOWN,2FWJA3CV57AX66170,11,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-16900,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
149431,RVS INTRNL FLEET VS,5349,RVS UTC WEST RGN FAM,3262,RVS UTC WEST FLEET,3408,3408,OFFL,140,T/A Tractor,NULL,STRL,AT9500                        ,2007,UNKNOWN,2FWJA3CV37AW81375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,8/20/2019 0:00,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,04:49.7,00:46.7,D,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149434,RVS UTC CENTRAL RGN,3453,RVS UTC CNTRL RG FAM,3224,RVS UTC CNTRL RG FAM,3224,2438,OFFL,140,T/A Tractor,NULL,STRL,AT9500                        ,2005,UNKNOWN,2FWJA3CV85AU64630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,8/19/2019 0:00,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,04:49.7,00:46.7,D,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149435,RVS UTC CENTRAL RGN,3453,RVS UTC CNTRL RG FAM,3224,RVS UTC CNTRL RG FAM,3224,2438,OFFL,140,T/A Tractor,NULL,STRL,AT9500                        ,2006,UNKNOWN,2FWJA3CV36AV27487,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,8/19/2019 0:00,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,04:49.7,00:46.7,D,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149452,WEST REGION,3488,NORTHWEST CBU,3181,NORTHWEST CBU,3181,129,RPM,140,T/A Tractor,NYE    ,STRL,AT9500                        ,2007,UNKNOWN,2FWJA3CV57AX39020,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
149458,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,140,T/A Tractor,NULL,STRL,AT9500                        ,2007,UNKNOWN,2FWJA3CV07AW81379,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:24.7,01:26.3,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149460,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,983,RPM,140,T/A Tractor,NYE    ,STRL,AT9500                        ,2007,UNKNOWN,2FWJA3CV57AX39051,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
149461,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,140,T/A Tractor,NYE    ,STRL,AT9500                        ,2007,UNKNOWN,2FWJA3CV37AX39064,238462,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
149502,WEST REGION,3488,GREAT PLAINS CBU,3139,GREAT PLAINS CBU,3139,101,RPM,140,T/A Tractor,NYE    ,STRL,AT9500                        ,2007,UNKNOWN,2FWJA3CV27AX39069,198505,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
149508,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,140,T/A Tractor,NYE    ,STRL,AT9500                        ,2007,UNKNOWN,2FWJA3CV27AX39041,231743,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-174300,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
149509,WEST REGION,3488,NORTHWEST CBU,3181,NORTHWEST CBU,3181,204,RPM,140,T/A Tractor,NYE    ,STRL,AT9500                        ,2007,UNKNOWN,2FWJA3CV27AX39038,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
149527,RVS UTC CENTRAL RGN,3453,UTC WEST REGION,3402,RVS UTC CNTRL RG FAM,3224,2438,OFFL,175,Unidentifiable Tractor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,3/1/2020 0:00,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,02:17.3,00:21.6,D,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149543,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,140,T/A Tractor,NULL,STRL,AT9500                        ,2005,UNKNOWN,2FWJA3CV85AU62604,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:24.7,01:26.3,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
